Id,SalePrice
2734,138368.13221643883
2735,128642.39868748718
2736,136144.59857977208
2737,121260.7302490905
2738,135415.8992895364
2739,159422.9505535342
2740,139726.47398229365
2741,141016.16999891016
2742,148059.9735106082
2743,141281.23353331053
2744,151124.29794210347
2745,138877.13303413772
2746,141513.49984432722
2747,157306.7101493731
2748,118665.09807521546
2749,127230.89013046437
2750,137995.63205811178
2751,129964.84823978886
2752,230030.3359372961
2753,129445.59617270414
2754,218650.7376805098
2755,125260.47216460874
2756,102093.77250660438
2757,76121.46890833507
2758,93913.73687608248
2759,163492.60056374752
2760,135357.246556089
2761,139800.99602348698
2762,139985.41684281646
2763,174216.66318323746
2764,158564.53940275888
2765,290549.2288224388
2766,130568.5007989325
2767,88732.29834889813
2768,128197.7234104981
2769,132195.4318181126
2770,157025.51886531638
2771,118426.52355491492
2772,116742.40863024713
2773,144297.46853597782
2774,133109.36601014438
2775,122231.21452635145
2776,135091.4148554035
2777,144023.85778758294
2778,127368.76492607417
2779,118890.82065787655
2780,104119.34246959418
2781,101180.11910644505
2782,86352.33994739146
2783,99575.1441642355
2784,123797.35183528299
2785,127267.47556720047
2786,85536.23011869784
2787,121424.57744722592
2788,75531.1061061598
2789,212088.72776869603
2790,88313.57586894705
2791,110686.92770646178
2792,61737.23838278427
2793,159320.89257185216
2794,96919.55080887121
2795,108864.34446891653
2796,100070.2656474312
2797,216521.47206085233
2798,116922.21412458361
2799,109906.3400556468
2800,70458.07344499872
2801,114947.44691956155
2802,134066.29475627685
2803,169131.38193398018
2804,142219.41729557823
2805,105422.31902937297
2806,89072.58618009748
2807,171457.35285315465
2808,150285.6569638344
2809,135375.55361600308
2810,137654.67682474147
2811,154059.98783496226
2812,148842.968377872
2813,145305.95736561704
2814,152046.87421053942
2815,107744.64339867412
2816,237788.50666850383
2817,152344.4040880447
2818,129197.69847087942
2819,167141.3709837663
2820,137655.23459475383
2821,102696.9839324413
2822,215276.70318536015
2823,247532.55604912623
2824,171524.42975383217
2825,162431.81220018762
2826,133382.76549020674
2827,144956.34583634866
2828,216648.86190394784
2829,182976.2760145902
2830,222848.90085906285
2831,183517.57997179986
2832,246625.53654735227
2833,284722.6952424479
2834,210362.7559734606
2835,205760.66368368082
2836,189302.4385112826
2837,166637.13559322344
2838,153890.77532442912
2839,177310.16098129685
2840,204628.797162846
2841,203893.3102337389
2842,214737.1540815575
2843,151843.5983258371
2844,153966.53164000146
2845,119105.79909082233
2846,205931.42963272458
2847,193427.87575723394
2848,228291.40902495623
2849,200426.87496664104
2850,286126.8204616037
2851,230791.89766443457
2852,230859.75610317945
2853,221637.94481268886
2854,141139.63143150898
2855,201746.56594205796
2856,202532.96035700061
2857,187872.2060321751
2858,203598.2025338917
2859,128555.22191498734
2860,128949.65036160954
2861,135323.30401598135
2862,190005.08383233342
2863,130595.44443104278
2864,243936.8922679388
2865,143962.08744188864
2866,153877.47111178382
2867,104645.35596899882
2868,101981.282889877
2869,110884.73719944859
2870,126428.91856503951
2871,98491.05163703501
2872,57425.03741922317
2873,106385.06568117107
2874,139935.51487986615
2875,118038.85602839268
2876,165929.7756134092
2877,139197.4513520552
2878,177103.34345362103
2879,133466.90286212615
2880,96530.25482989257
2881,148289.51008728475
2882,156536.55138856085
2883,191075.7437573751
2884,204658.25169275008
2885,180896.75337797074
2886,209025.2527966611
2887,103428.84601495501
2888,129099.44881996632
2889,57472.05521524137
2890,93335.37347759758
2891,133687.0516181244
2892,68546.32949023486
2893,97038.34648716236
2894,67407.74052760084
2895,316241.0953364551
2896,268464.1775525872
2897,201655.05301820228
2898,148715.674697998
2899,223585.41762023923
2900,151103.06595699294
2901,208056.7378072821
2902,186913.53483394746
2903,354986.53918683203
2904,362369.80579392327
2905,107706.24453484947
2906,209658.23748592535
2907,107675.02300152008
2908,130612.66799756704
2909,139648.3436896513
2910,91391.80617740106
2911,84555.13025252214
2912,139359.86001431913
2913,91499.46653773866
2914,79620.15743144312
2915,87853.78224101847
2916,85414.9616096428
2917,178835.9102341982
2918,119320.54328430966
2919,224416.38549456233
